classification,priority,theme,reason,required_change,file,line,class,member,kind,symbol,text
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/RegistrationMatrixConfigurations.cs,36,RegistrationMatrixRowConfiguration,(namespace/import),type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow,RegistrationMatrixRow
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/RegistrationMatrixConfigurations.cs,38,RegistrationMatrixRowConfiguration,Configure,type,Microsoft.EntityFrameworkCore.Metadata.Builders.EntityTypeBuilder<tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow>,EntityTypeBuilder<RegistrationMatrixRow>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/RegistrationMatrixConfigurations.cs,38,RegistrationMatrixRowConfiguration,Configure,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow,RegistrationMatrixRow
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/RegistrationMatrixConfigurations.cs,48,RegistrationMatrixCellConfiguration,(namespace/import),type,Microsoft.EntityFrameworkCore.IEntityTypeConfiguration<tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell>,IEntityTypeConfiguration<RegistrationMatrixCell>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/RegistrationMatrixConfigurations.cs,48,RegistrationMatrixCellConfiguration,(namespace/import),type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell,RegistrationMatrixCell
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/RegistrationMatrixConfigurations.cs,50,RegistrationMatrixCellConfiguration,Configure,type,Microsoft.EntityFrameworkCore.Metadata.Builders.EntityTypeBuilder<tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell>,EntityTypeBuilder<RegistrationMatrixCell>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/RegistrationMatrixConfigurations.cs,50,RegistrationMatrixCellConfiguration,Configure,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell,RegistrationMatrixCell
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,3,(file),(namespace/import),namespace,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,7,VenueConfiguration,(namespace/import),type,Microsoft.EntityFrameworkCore.IEntityTypeConfiguration<tesisproject.backend.Data.Articles.Entities.Venue>,IEntityTypeConfiguration<Venue>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,7,VenueConfiguration,(namespace/import),type,tesisproject.backend.Data.Articles.Entities.Venue,Venue
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,9,VenueConfiguration,Configure,type,Microsoft.EntityFrameworkCore.Metadata.Builders.EntityTypeBuilder<tesisproject.backend.Data.Articles.Entities.Venue>,EntityTypeBuilder<Venue>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,9,VenueConfiguration,Configure,type,tesisproject.backend.Data.Articles.Entities.Venue,Venue
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,25,VenueMetricConfiguration,(namespace/import),type,Microsoft.EntityFrameworkCore.IEntityTypeConfiguration<tesisproject.backend.Data.Articles.Entities.VenueMetric>,IEntityTypeConfiguration<VenueMetric>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,25,VenueMetricConfiguration,(namespace/import),type,tesisproject.backend.Data.Articles.Entities.VenueMetric,VenueMetric
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,27,VenueMetricConfiguration,Configure,type,Microsoft.EntityFrameworkCore.Metadata.Builders.EntityTypeBuilder<tesisproject.backend.Data.Articles.Entities.VenueMetric>,EntityTypeBuilder<VenueMetric>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Configurations/VenueConfigurations.cs,27,VenueMetricConfiguration,Configure,type,tesisproject.backend.Data.Articles.Entities.VenueMetric,VenueMetric
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/AcademicTerm.cs,9,AcademicTerm,Articles,type,System.Collections.Generic.ICollection<tesisproject.backend.Data.Articles.Entities.Article>,ICollection<Article>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/AcademicTerm.cs,9,AcademicTerm,Articles,type,tesisproject.backend.Data.Articles.Entities.Article,Article
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/AcademicTerm.cs,9,AcademicTerm,Articles,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.Article>,List<Article>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/AcademicTerm.cs,9,AcademicTerm,Articles,type,tesisproject.backend.Data.Articles.Entities.Article,Article
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,22,Article,Venue,type,tesisproject.backend.Data.Articles.Entities.Venue,Venue
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,24,Article,AcademicTerm,type,tesisproject.backend.Data.Articles.Entities.AcademicTerm,AcademicTerm
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,26,Article,PublicationStatus,type,tesisproject.backend.Data.Articles.Entities.PublicationStatus,PublicationStatus
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,28,Article,ResearchLine,type,tesisproject.backend.Data.Articles.Entities.ResearchLine,ResearchLine
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,30,Article,BroadField,type,tesisproject.backend.Data.Articles.Entities.BroadField,BroadField
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,32,Article,SpecificField,type,tesisproject.backend.Data.Articles.Entities.SpecificField,SpecificField
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,34,Article,DetailedField,type,tesisproject.backend.Data.Articles.Entities.DetailedField,DetailedField
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,36,Article,Faculty,type,tesisproject.backend.Data.Articles.Entities.Faculty,Faculty
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,39,Article,Participants,type,System.Collections.Generic.ICollection<tesisproject.backend.Data.Articles.Entities.ArticleParticipant>,ICollection<ArticleParticipant>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,39,Article,Participants,type,tesisproject.backend.Data.Articles.Entities.ArticleParticipant,ArticleParticipant
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,39,Article,Participants,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.ArticleParticipant>,List<ArticleParticipant>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,39,Article,Participants,type,tesisproject.backend.Data.Articles.Entities.ArticleParticipant,ArticleParticipant
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,40,Article,Indexings,type,System.Collections.Generic.ICollection<tesisproject.backend.Data.Articles.Entities.ArticleIndexing>,ICollection<ArticleIndexing>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,40,Article,Indexings,type,tesisproject.backend.Data.Articles.Entities.ArticleIndexing,ArticleIndexing
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,40,Article,Indexings,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.ArticleIndexing>,List<ArticleIndexing>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,40,Article,Indexings,type,tesisproject.backend.Data.Articles.Entities.ArticleIndexing,ArticleIndexing
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,41,Article,Files,type,System.Collections.Generic.ICollection<tesisproject.backend.Data.Articles.Entities.ArticleFile>,ICollection<ArticleFile>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,41,Article,Files,type,tesisproject.backend.Data.Articles.Entities.ArticleFile,ArticleFile
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,41,Article,Files,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.ArticleFile>,List<ArticleFile>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,41,Article,Files,type,tesisproject.backend.Data.Articles.Entities.ArticleFile,ArticleFile
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,42,Article,DynamicFieldValues,type,System.Collections.Generic.ICollection<tesisproject.backend.Data.Articles.Entities.DynamicFieldValue>,ICollection<DynamicFieldValue>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,42,Article,DynamicFieldValues,type,tesisproject.backend.Data.Articles.Entities.DynamicFieldValue,DynamicFieldValue
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,42,Article,DynamicFieldValues,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.DynamicFieldValue>,List<DynamicFieldValue>
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/Article.cs,42,Article,DynamicFieldValues,type,tesisproject.backend.Data.Articles.Entities.DynamicFieldValue,DynamicFieldValue
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/ArticleFile.cs,9,ArticleFile,Article,type,tesisproject.backend.Data.Articles.Entities.Article,Article
KEEP,P3,Infraestructura protegida,"Modelo, DI o DW fuera del alcance de esta fase.",Conservar; integrar DI y persistencia en una fase coordinada.,tesisproject.backend/Data/Articles/Entities/ArticleIndexing.cs,6,ArticleIndexing,Article,type,tesisproject.backend.Data.Articles.Entities.Article,Article
